Date,Close,High,Low,Open,Volume,Return,High_Low,Open_Close_Diff,Abs_Return
2020-12-31,36.219,36.617,33.263,33.669,131071100,0.072,3.353,-2.549,0.072
2021-01-07,39.312,39.548,36.154,36.535,162317900,0.085,3.394,-2.777,0.085
2021-01-14,40.213,41.472,38.395,39.377,125161100,0.023,3.077,-0.836,0.023
2021-01-21,36.82,40.1,36.154,40.051,135092200,-0.084,3.946,3.231,0.084
2021-01-28,38.5,38.703,35.959,37.299,148740400,0.046,2.744,-1.202,0.046
2021-02-04,41.504,42.511,38.362,38.874,151959900,0.078,4.149,-2.631,0.078
2021-02-11,43.638,43.984,40.277,42.019,100298700,0.051,3.707,-1.618,0.051
2021-02-18,46.816,47.064,42.82,43.604,141926400,0.073,4.244,-3.212,0.073
2021-02-25,46.668,47.857,43.86,47.048,167621700,-0.003,3.996,0.38,0.003
2021-03-04,51.003,51.126,47.147,47.163,208946900,0.093,3.98,-3.839,0.093
2021-03-11,49.021,51.647,48.253,51.011,132669200,-0.039,3.394,1.99,0.039
2021-03-18,46.519,48.691,44.959,48.559,215652400,-0.051,3.732,2.039,0.051
2021-03-25,46.098,47.741,45.0,45.586,130856700,-0.009,2.741,-0.512,0.009
2021-04-01,46.726,47.51,46.354,46.503,87770600,0.014,1.156,-0.223,0.014
2021-04-08,47.328,47.898,45.487,46.181,109680500,0.013,2.411,-1.148,0.013
2021-04-15,46.238,47.626,44.835,47.411,105533300,-0.023,2.791,1.172,0.023
2021-04-22,47.981,48.27,45.429,46.23,97030200,0.038,2.84,-1.75,0.038
2021-04-29,50.342,50.408,47.196,48.649,133394800,0.049,3.212,-1.693,0.049
2021-05-06,49.574,52.86,49.335,50.251,161394300,-0.015,3.526,0.677,0.015
2021-05-13,49.408,52.19,48.939,49.425,124346700,-0.003,3.25,0.017,0.003
2021-05-20,49.375,50.12,48.504,49.383,107200300,-0.001,1.617,0.008,0.001
2021-05-27,51.05,51.36,48.604,49.618,104255300,0.034,2.756,-1.432,0.034
2021-06-03,52.483,53.128,50.556,50.724,114264900,0.028,2.572,-1.759,0.028
2021-06-10,53.698,54.284,51.578,53.287,117637900,0.023,2.706,-0.41,0.023
2021-06-17,53.832,54.2,50.464,53.496,147069900,0.002,3.736,-0.335,0.002
2021-06-24,52.843,54.393,52.315,53.739,96031500,-0.018,2.078,0.896,0.018
2021-07-01,50.606,53.966,49.945,53.89,80867800,-0.042,4.021,3.284,0.042
2021-07-08,49.869,51.712,49.685,49.802,99552200,-0.015,2.027,-0.067,0.015
2021-07-15,48.386,50.012,45.739,49.568,128534500,-0.03,4.272,1.181,0.03
2021-07-22,48.772,49.132,47.306,48.361,79686300,0.008,1.826,-0.41,0.008
2021-07-29,47.616,49.702,47.591,49.425,107210900,-0.024,2.111,1.809,0.024
2021-08-05,48.881,49.006,47.607,47.859,82515700,0.027,1.399,-1.022,0.027
2021-08-12,45.563,48.412,45.496,48.085,94382200,-0.068,2.915,2.522,0.068
2021-08-19,47.163,47.495,44.306,45.471,100660300,0.035,3.189,-1.692,0.035
2021-08-26,45.726,47.911,45.581,46.942,90499400,-0.03,2.33,1.216,0.03
2021-09-02,45.964,47.316,45.93,46.168,70244400,0.005,1.386,0.204,0.005
2021-09-09,47.979,48.073,45.326,45.598,99468000,0.044,2.747,-2.381,0.044
2021-09-16,46.95,48.26,45.037,48.013,120850100,-0.021,3.223,1.063,0.021
2021-09-23,50.922,51.432,47.01,47.129,139412300,0.085,4.422,-3.793,0.085
2021-09-30,51.44,53.32,50.012,51.126,144570100,0.01,3.308,-0.315,0.01
2021-10-07,51.934,53.626,51.143,51.542,99012300,0.01,2.483,-0.391,0.01
2021-10-14,54.298,54.315,52.019,52.478,86208300,0.046,2.296,-1.82,0.046
2021-10-21,54.536,56.075,53.022,53.975,96120800,0.004,3.053,-0.561,0.004
2021-10-28,54.366,56.194,54.111,54.272,93921900,-0.003,2.083,-0.094,0.003
2021-11-04,54.587,56.449,54.23,55.004,92939700,0.004,2.22,0.417,0.004
2021-11-11,55.424,56.337,54.484,55.32,82853100,0.015,1.853,-0.103,0.015
2021-11-18,54.709,55.613,51.985,55.295,108033700,-0.013,3.628,0.586,0.013
2021-11-25,51.528,54.416,51.313,52.158,109536400,-0.058,3.103,0.629,0.058
2021-12-02,53.821,54.459,50.968,51.485,108456000,0.044,3.49,-2.336,0.044
2021-12-09,52.804,54.596,51.718,53.476,95159400,-0.019,2.878,0.672,0.019
2021-12-16,52.563,53.821,49.951,52.95,121202400,-0.005,3.87,0.388,0.005
2021-12-23,52.7,53.7,52.071,52.718,51651600,0.003,1.629,0.017,0.003
2021-12-30,57.527,58.268,52.313,52.761,122912000,0.092,5.955,-4.766,0.092
2022-01-06,61.31,61.888,57.802,58.604,133395400,0.066,4.085,-2.706,0.066
2022-01-13,63.008,63.671,60.595,61.293,103328900,0.028,3.077,-1.715,0.028
2022-01-20,63.921,65.499,60.164,62.482,178807600,0.014,5.335,-1.439,0.014
2022-01-27,69.48,70.247,63.732,65.033,187188300,0.087,6.515,-4.447,0.087
2022-02-03,68.084,71.6,67.834,69.023,170138500,-0.02,3.766,0.939,0.02
2022-02-10,68.272,69.989,66.591,68.595,151991500,0.003,3.398,0.322,0.003
2022-02-17,66.896,69.527,65.623,68.386,108466400,-0.02,3.904,1.49,0.02
2022-02-24,70.172,71.584,64.508,68.839,191038500,0.049,7.076,-1.333,0.049
2022-03-03,72.141,79.74,69.388,69.588,265755700,0.028,10.352,-2.553,0.028
2022-03-10,67.035,75.139,66.442,73.204,203180400,-0.071,8.696,6.169,0.071
2022-03-17,72.438,73.431,67.157,68.124,159441200,0.081,6.274,-4.313,0.081
2022-03-24,73.004,74.494,69.501,72.725,112937600,0.008,4.993,-0.279,0.008
2022-03-31,72.891,74.128,71.444,72.211,113923300,-0.002,2.684,-0.68,0.002
2022-04-07,75.644,75.993,72.072,73.048,114539600,0.038,3.921,-2.597,0.038
2022-04-14,76.646,77.457,75.139,75.522,84670700,0.013,2.318,-1.124,0.013
2022-04-21,73.753,78.25,69.091,77.509,152015300,-0.038,9.158,3.756,0.038
2022-04-28,79.905,80.062,73.257,73.962,184772000,0.083,6.805,-5.943,0.083
2022-05-05,75.627,80.21,72.777,80.202,183988100,-0.054,7.433,4.575,0.054
2022-05-12,78.99,80.968,72.673,74.895,129963000,0.044,8.296,-4.095,0.044
2022-05-19,84.773,84.976,78.347,78.347,134662800,0.073,6.629,-6.426,0.073
2022-05-26,86.129,87.837,83.893,85.037,120607100,0.016,3.944,-1.092,0.016
2022-06-02,92.071,92.934,85.205,85.645,130232800,0.069,7.729,-6.426,0.069
2022-06-09,83.532,92.053,82.106,91.041,151863300,-0.093,9.947,7.509,0.093
2022-06-16,77.343,81.983,75.407,81.349,165985600,-0.074,6.576,4.005,0.074
2022-06-23,77.572,82.079,73.523,78.048,146372700,0.003,8.557,0.475,0.003
2022-06-30,73.312,77.361,71.313,75.829,134242800,-0.055,6.048,2.518,0.055
2022-07-07,74.685,76.85,72.942,75.16,98036600,0.019,3.909,0.475,0.019
2022-07-14,78.558,78.919,71.032,72.053,97815800,0.052,7.888,-6.505,0.052
2022-07-21,80.609,80.988,75.011,76.525,87579800,0.026,5.977,-4.085,0.026
2022-07-28,80.125,85.847,79.923,81.146,111275400,-0.006,5.924,1.021,0.006
2022-08-04,80.504,80.803,75.953,79.5,101073400,0.005,4.85,-1.004,0.005
2022-08-11,81.164,83.013,78.928,80.847,82327500,0.008,4.085,-0.317,0.008
2022-08-18,87.623,87.97,81.65,82.797,90733900,0.08,6.32,-4.826,0.08
2022-08-25,84.966,90.272,83.188,87.926,89324000,-0.03,7.084,2.96,0.03
2022-09-01,83.677,86.032,82.033,83.926,70106000,-0.015,4.0,0.249,0.015
2022-09-08,86.815,88.166,83.304,84.139,92920900,0.037,4.862,-2.675,0.037
2022-09-15,80.841,85.81,80.77,85.526,106354000,-0.069,5.04,4.684,0.069
2022-09-22,78.984,82.361,74.566,81.953,102772200,-0.023,7.795,2.969,0.023
2022-09-29,88.103,88.877,77.446,78.379,120126300,0.115,11.431,-9.724,0.115
2022-10-06,87.49,91.837,85.997,87.526,100858300,-0.007,5.84,0.036,0.007
2022-10-13,92.254,92.432,86.575,86.708,86511400,0.054,5.858,-5.546,0.054
2022-10-20,95.232,95.845,91.917,92.725,90590900,0.032,3.929,-2.507,0.032
2022-10-27,97.428,100.361,95.481,96.361,115652500,0.023,4.88,-1.067,0.023
2022-11-03,96.796,101.916,96.272,96.512,84837000,-0.006,5.644,-0.284,0.006
2022-11-10,100.361,101.898,95.614,97.943,94488700,0.037,6.284,-2.418,0.037
2022-11-17,101.796,102.566,96.303,99.717,78079700,0.014,6.263,-2.079,0.014
2022-11-24,99.762,102.692,98.221,102.038,67762800,-0.02,4.471,2.276,0.02
2022-12-01,92.872,100.416,91.725,100.031,90193100,-0.069,8.691,7.159,0.069
2022-12-08,95.389,97.253,92.558,95.228,104742800,0.027,4.695,-0.161,0.027
2022-12-15,96.823,97.298,92.406,94.377,111818200,0.015,4.892,-2.446,0.015
2022-12-22,97.11,98.982,93.275,96.671,47416600,0.003,5.708,-0.439,0.003
2022-12-29,95.712,99.009,93.866,96.76,55538200,-0.014,5.143,1.048,0.014
2023-01-05,99.789,100.344,95.255,95.282,82074300,0.043,5.089,-4.507,0.043
2023-01-12,99.108,102.253,98.92,100.192,60310600,-0.007,3.333,1.084,0.007
2023-01-19,101.437,102.674,93.965,98.624,71525700,0.024,8.709,-2.813,0.024
2023-01-26,102.808,105.532,98.947,102.79,102197700,0.014,6.586,-0.018,0.014
2023-02-02,102.074,103.785,98.409,102.907,93116900,-0.007,5.376,0.833,0.007
2023-02-09,104.0,107.19,102.271,102.701,82636500,0.019,4.919,-1.299,0.019
2023-02-16,99.076,105.441,98.092,104.114,60562100,-0.047,7.35,5.038,0.047
2023-02-23,100.123,100.999,98.435,99.979,68657900,0.011,2.564,-0.144,0.011
2023-03-02,99.302,102.787,98.48,99.88,62729100,-0.008,4.307,0.578,0.008
2023-03-09,91.753,101.333,90.489,100.105,93499800,-0.076,10.844,8.352,0.076
2023-03-16,94.435,96.864,88.503,89.487,149251800,0.029,8.361,-4.948,0.029
2023-03-23,98.381,98.561,91.112,95.13,67860100,0.042,7.449,-3.25,0.042
2023-03-30,105.631,105.64,97.983,98.913,86928900,0.074,7.657,-6.718,0.074
2023-04-06,104.042,105.803,103.085,105.514,51462100,-0.015,2.718,1.472,0.015
2023-04-13,105.252,105.83,103.049,103.473,65309600,0.012,2.781,-1.779,0.012
2023-04-20,104.241,107.347,102.236,103.952,74931200,-0.01,5.11,-0.289,0.01
2023-04-27,97.451,108.277,97.297,104.394,98552500,-0.065,10.979,6.943,0.065
2023-05-04,97.279,100.196,95.627,97.424,69588800,-0.002,4.569,0.144,0.002
2023-05-11,94.643,96.62,92.115,96.15,72354700,-0.027,4.506,1.508,0.027
2023-05-18,97.987,98.825,94.835,95.218,68981900,0.035,3.989,-2.769,0.035
2023-05-25,93.06,97.404,92.659,96.484,63550900,-0.05,4.745,3.424,0.05
2023-06-01,98.843,99.171,92.222,92.668,66528800,0.062,6.949,-6.175,0.062
2023-06-08,95.774,99.398,95.072,99.061,70042200,-0.031,4.326,3.288,0.031
2023-06-15,94.599,97.477,93.005,96.083,90152800,-0.012,4.472,1.485,0.012
2023-06-22,95.992,96.375,92.55,93.661,70983900,0.015,3.825,-2.332,0.015
2023-06-29,97.367,98.779,95.746,96.229,44797300,0.014,3.033,-1.138,0.014
2023-07-06,96.985,98.041,92.495,95.71,80582900,-0.004,5.546,-1.275,0.004
2023-07-13,92.55,96.748,91.274,96.511,113234300,-0.046,5.474,3.962,0.046
2023-07-20,95.71,96.684,93.223,93.387,77228300,0.034,3.461,-2.322,0.034
2023-07-27,95.892,98.233,93.187,96.539,87102800,0.002,5.046,0.647,0.002
2023-08-03,99.781,100.564,95.482,96.438,76956000,0.041,5.082,-3.342,0.041
2023-08-10,96.848,102.067,96.794,100.355,71462300,-0.029,5.273,3.506,0.029
2023-08-17,98.386,101.903,97.073,98.634,65980300,0.016,4.83,0.248,0.016
2023-08-24,101.811,102.05,97.394,97.716,56367000,0.035,4.655,-4.095,0.035
2023-08-31,105.144,106.356,101.572,102.031,63952800,0.033,4.784,-3.113,0.033
2023-09-07,106.916,108.312,104.281,105.272,75533900,0.017,4.031,-1.644,0.017
2023-09-14,106.879,109.12,106.806,107.935,88267200,-0.0,2.314,1.056,0.0
2023-09-21,110.368,110.644,105.227,107.412,74695500,0.033,5.417,-2.957,0.033
2023-09-28,102.38,110.828,101.462,110.166,82936000,-0.072,9.366,7.786,0.072
2023-10-05,97.78,102.903,96.256,100.819,139697200,-0.045,6.648,3.039,0.045
2023-10-12,103.711,104.115,97.413,98.79,123067200,0.061,6.703,-4.922,0.061
2023-10-19,99.708,104.648,99.277,103.5,100436200,-0.039,5.372,3.792,0.039
2023-10-26,96.999,100.874,95.989,98.661,112410300,-0.027,4.885,1.662,0.027
2023-11-02,94.511,100.259,94.474,97.22,114322200,-0.026,5.785,2.709,0.026
2023-11-09,95.181,96.549,94.447,95.191,89912500,0.007,2.103,0.009,0.007
2023-11-16,96.376,98.109,93.726,95.347,95973800,0.013,4.383,-1.029,0.013
2023-11-23,94.829,97.729,94.18,96.385,74925900,-0.016,3.549,1.557,0.016
2023-11-30,91.836,96.812,91.122,95.542,122029000,-0.032,5.689,3.706,0.032
2023-12-07,91.66,93.439,90.325,92.531,120317300,-0.002,3.113,0.871,0.002
2023-12-14,93.837,96.311,92.401,92.521,143196700,0.024,3.91,-1.316,0.024
2023-12-21,94.199,95.468,93.411,94.022,63572600,0.004,2.057,-0.176,0.004
2023-12-28,95.644,96.015,92.308,93.948,81049500,0.015,3.706,-1.696,0.015
2024-01-04,91.446,96.895,90.955,96.441,96295400,-0.044,5.94,4.994,0.044
2024-01-11,89.862,93.263,89.491,91.771,72494800,-0.017,3.771,1.909,0.017
2024-01-18,92.29,92.336,88.741,89.881,94178600,0.027,3.595,-2.409,0.027
2024-01-25,95.264,97.182,92.308,92.948,103250400,0.032,4.874,-2.317,0.032
2024-02-01,94.717,96.376,93.124,95.968,85579700,-0.006,3.252,1.251,0.006
2024-02-08,93.439,97.145,93.05,94.829,94789200,-0.014,4.096,1.39,0.014
2024-02-15,98.057,98.179,94.083,94.083,81989000,0.049,4.096,-3.975,0.049
2024-02-22,97.562,98.6,96.215,97.412,80977900,-0.005,2.385,-0.15,0.005
2024-02-29,99.853,100.601,97.29,97.898,94589700,0.023,3.311,-1.955,0.023
2024-03-07,102.434,103.201,99.694,99.694,81133600,0.026,3.507,-2.74,0.026
2024-03-14,105.67,106.138,102.584,102.715,108154400,0.032,3.554,-2.955,0.032
2024-03-21,107.522,108.279,105.277,105.604,69159600,0.018,3.002,-1.917,0.018
2024-03-28,111.571,111.992,107.606,108.045,68723000,0.038,4.386,-3.526,0.038
2024-04-04,114.283,114.536,110.954,111.337,89243400,0.024,3.582,-2.946,0.024
2024-04-11,110.945,115.733,109.532,114.742,86762400,-0.029,6.2,3.797,0.029
2024-04-18,113.208,113.694,110.327,111.291,77765500,0.02,3.367,-1.917,0.02
2024-04-25,108.513,113.872,108.167,113.189,109501400,-0.041,5.705,4.676,0.041
2024-05-02,108.625,110.673,106.736,108.728,134017400,0.001,3.937,0.103,0.001
2024-05-09,110.898,111.328,108.56,108.672,79596100,0.021,2.768,-2.226,0.021
2024-05-16,108.876,113.034,108.386,111.761,74775300,-0.018,4.648,2.885,0.018
2024-05-23,107.132,110.79,106.359,108.989,56073000,-0.016,4.431,1.857,0.016
2024-05-30,106.651,110.771,104.577,106.792,97586100,-0.004,6.194,0.141,0.004
2024-06-06,104.586,108.329,104.218,106.302,67752200,-0.019,4.111,1.716,0.019
2024-06-13,103.125,104.52,101.993,104.501,66691100,-0.014,2.527,1.377,0.014
2024-06-20,107.867,108.254,103.323,103.624,115873100,0.046,4.931,-4.243,0.046
2024-06-27,108.197,110.064,107.0,108.414,74411100,0.003,3.064,0.217,0.003
2024-07-04,105.519,108.074,104.105,108.056,47712600,-0.025,3.969,2.536,0.025
2024-07-11,110.912,111.421,104.586,105.057,65017000,0.051,6.835,-5.855,0.051
2024-07-18,108.433,113.062,106.604,111.205,67434100,-0.022,6.458,2.772,0.022
2024-07-25,111.808,112.911,108.008,108.584,64757600,0.031,4.903,-3.224,0.031
2024-08-01,109.064,112.657,106.773,111.582,80789700,-0.025,5.883,2.517,0.025
2024-08-08,112.147,113.298,109.112,109.442,63011400,0.028,4.186,-2.706,0.028
2024-08-15,107.339,113.609,107.254,111.487,61437300,-0.043,6.355,4.148,0.043
2024-08-22,110.741,113.487,108.004,108.137,55396400,0.032,5.484,-2.604,0.032
2024-08-29,108.403,112.898,108.327,111.387,52384300,-0.021,4.571,2.984,0.021
2024-09-05,104.278,110.389,102.425,109.363,92799100,-0.038,7.964,5.085,0.038
2024-09-12,108.897,109.895,104.316,104.449,62456400,0.044,5.579,-4.448,0.044
2024-09-19,109.078,112.299,108.384,110.399,90734000,0.002,3.916,1.321,0.002
2024-09-26,115.493,116.728,105.628,105.628,86465100,0.059,11.101,-9.865,0.059
2024-10-03,116.035,120.074,114.809,115.854,77954400,0.005,5.265,-0.181,0.005
2024-10-10,114.675,118.097,113.839,117.051,52544300,-0.012,4.258,2.376,0.012
2024-10-17,114.305,115.55,113.24,114.77,51803000,-0.003,2.309,0.466,0.003
2024-10-24,110.902,114.466,110.703,114.048,59499400,-0.03,3.764,3.146,0.03
2024-10-31,114.999,115.863,109.144,111.34,87661100,0.037,6.719,-3.659,0.037
2024-11-07,115.445,115.997,112.908,115.284,64090800,0.004,3.089,-0.162,0.004
2024-11-14,114.352,115.835,112.337,115.626,69278500,-0.009,3.497,1.274,0.009
2024-11-21,112.743,118.061,112.523,116.02,80485500,-0.014,5.538,3.277,0.014
2024-11-28,109.504,113.759,109.102,112.532,53391000,-0.029,4.657,3.028,0.029
2024-12-05,107.243,110.788,106.467,109.916,102718000,-0.021,4.322,2.673,0.021
2024-12-12,101.973,107.684,101.867,106.927,82574000,-0.049,5.816,4.954,0.049
2024-12-19,101.954,103.171,100.459,102.902,80798900,-0.0,2.712,0.949,0.0
2024-12-26,103.075,103.477,101.101,102.069,45064900,0.011,2.376,-1.006,0.011
2025-01-02,102.462,105.461,101.58,103.755,73031000,-0.006,3.881,1.294,0.006
2025-01-09,106.85,107.061,101.36,104.158,62090200,0.043,5.701,-2.693,0.043
2025-01-16,104.953,108.153,104.828,106.543,65799400,-0.018,3.325,1.591,0.018
2025-01-23,104.129,106.496,102.979,105.7,72096900,-0.008,3.517,1.571,0.008
2025-01-30,105.288,105.93,100.919,104.675,77546100,0.011,5.011,-0.613,0.011
2025-02-06,102.864,107.808,102.701,106.141,66562400,-0.023,5.107,3.277,0.023
2025-02-13,106.636,108.405,102.982,103.591,62218500,0.037,5.424,-3.045,0.037
2025-02-20,105.824,108.686,104.915,106.897,69132700,-0.008,3.77,1.073,0.008
2025-02-27,101.938,108.434,100.226,106.356,97038900,-0.037,8.208,4.418,0.037
2025-03-06,105.505,108.831,100.893,101.928,93480500,0.035,7.937,-3.577,0.035
2025-03-13,111.576,111.973,104.055,104.731,86880400,0.058,7.918,-6.845,0.058
2025-03-20,114.341,115.221,110.416,110.909,97733700,0.025,4.805,-3.432,0.025
2025-03-27,114.728,115.927,113.346,114.177,69666500,0.003,2.581,-0.551,0.003
2025-04-03,102.286,111.615,94.87,110.571,144325500,-0.108,16.745,8.285,0.108
2025-04-10,100.729,102.083,94.551,100.265,101675800,-0.015,7.531,-0.464,0.015
2025-04-17,103.803,105.669,100.661,101.212,62225700,0.031,5.008,-2.591,0.031
2025-04-24,102.121,105.621,100.69,104.383,64848700,-0.016,4.931,2.262,0.016
2025-05-01,101.135,105.379,99.646,101.609,83451800,-0.01,5.733,0.474,0.01
2025-05-08,104.877,106.839,101.841,101.841,73278900,0.037,4.998,-3.036,0.037
2025-05-15,100.217,105.273,100.197,102.953,74994900,-0.044,5.076,2.736,0.044
2025-05-22,99.627,101.891,99.315,100.554,52815000,-0.006,2.576,0.927,0.006
2025-05-29,99.813,102.369,98.73,99.793,94604400,0.002,3.639,-0.02,0.002
2025-06-05,106.652,106.73,99.257,100.476,86782900,0.069,7.474,-6.176,0.069
2025-06-12,110.438,112.438,105.589,106.272,106416300,0.035,6.849,-4.166,0.035
2025-06-19,105.735,114.107,105.081,110.692,105215900,-0.043,9.025,4.956,0.043
2025-06-26,108.35,108.652,104.545,106.291,86935000,0.025,4.108,-2.059,0.025
2025-07-03,111.033,111.677,107.54,108.165,55205000,0.025,4.137,-2.869,0.025
2025-07-10,109.501,112.945,109.374,110.945,61924100,-0.014,3.571,1.444,0.014
2025-07-17,107.257,109.501,104.73,108.779,88502000,-0.02,4.771,1.522,0.02
2025-07-24,109.179,110.253,106.477,106.994,67474000,0.018,3.776,-2.186,0.018
2025-07-31,103.92,109.804,103.491,107.677,92651300,-0.048,6.313,3.756,0.048
2025-08-07,104.984,105.433,102.964,104.535,73524800,0.01,2.468,-0.449,0.01
2025-08-14,105.891,106.672,103.101,104.935,81068700,0.009,3.571,-0.956,0.009
2025-08-21,111.032,111.259,106.315,106.768,68933000,0.049,4.944,-4.264,0.049
2025-08-28,110.205,113.484,109.762,111.15,58914500,-0.007,3.722,0.945,0.007
2025-09-04,110.786,111.407,106.699,110.402,75868700,0.005,4.707,-0.384,0.005
2025-09-11,113.534,113.731,109.181,109.703,66030700,0.025,4.55,-3.831,0.025
2025-09-18,112.815,113.996,109.86,113.415,109111900,-0.006,4.136,0.601,0.006
2025-09-25,110.284,116.557,109.595,112.894,87461000,-0.022,6.962,2.61,0.022
2025-10-02,112.283,113.258,109.339,110.264,62295500,0.018,3.919,-2.019,0.018
2025-10-09,109.91,113.75,109.023,112.687,58434400,-0.021,4.727,2.777,0.021
2025-10-16,112.962,113.425,108.708,110.176,56907000,0.028,4.717,-2.787,0.028
2025-10-23,114.676,115.267,113.061,114.853,58001700,0.015,2.206,0.177,0.015
2025-10-30,111.948,114.745,110.796,114.656,77938200,-0.024,3.949,2.708,0.024
2025-11-06,116.32,118.97,111.909,111.909,74316800,0.039,7.061,-4.412,0.039
2025-11-13,115.562,117.936,114.164,116.823,82118800,-0.007,3.772,1.26,0.007
2025-11-20,114.01,118.222,113.434,117.199,74188700,-0.013,4.788,3.189,0.013
2025-11-27,117.02,117.954,113.931,114.189,51325700,0.026,4.023,-2.831,0.026
2025-12-04,118.748,119.672,114.278,116.722,84744000,0.015,5.394,-2.026,0.015
2025-12-11,116.633,119.563,113.851,118.321,81740900,-0.018,5.712,1.689,0.018
2025-12-18,118.431,119.255,114.864,116.215,89592000,0.015,4.391,-2.215,0.015
2025-12-25,120.189,120.994,117.745,118.103,33999100,0.015,3.248,-2.086,0.015
